original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"Gue jadi pengen ke palestina nih, terus perang bunuh bunuhin israel gue bom sampe bececeran tuh badan orang orang kafir",twitter,0,0,1,1
"Bunuhnya pake cinta/?""@pnimax: Ayo bunuh(?)._.""@sexyeojax: Membunuh org kafir/? ""@pnimax: Malem jumat,sunah rosul(?)""""""",twitter,0,0,1,0
"Orang biasa saja bingung, apalagi orang hukum seperti @mahendradatta dan @mohmahfudmd
•pic.twitter.com/qQQtCmomof",twitter,0,0,0,0
mne ak na lari 9feb nih klau ta abes ak kene ganyang gn tepung n telurrr....jtuh mse rya cina plak tu..ahh BANANANAAAAA..,twitter,0,0,0,0
"Apodio stts kau ni kiRT @kikishuda: Jngn kau senang dpt cewe yg pinter nyepong , karena kemungkinan min 2 kontol yg udh di sepong nya.",twitter,1,0,0,0
"Ayo.. Datang ke Jakarta
Awasi setiap TPS
Lawan setiap intimidasi
Pastikan tdk ada kecurangan

Download Apk SUARA RT:
https://goo.gl/VEPM3k pic.twitter.com/sORrHXMjOz",twitter,0,0,0,0
"ngakak.. RPW sempit banget sih, sesempit memek gue/? bisa2nya gue nemu orang yang udah lost contact dua bulanan sama gue",twitter,1,0,0,0
Lo memek ! RT @aniisarani: Lo kontol kalo gitu RT @ochimbal: Lo iti kaya teling RT @aniisarani: Oci din yg kaya itil RT @adinakd @ochimbal,twitter,1,0,0,0
"mati jihad tuh Rt @ibnufajar___ @TheJokels yus kalo ada konser
Coboy JR or eventnya kita ikut yuk
terus kita bom bunuh diri di sana
ok!!!",twitter,0,0,1,1
"Mau sehat...Minum susu, Mau nikmat...Isap susu ,Mau seksi....Rawat susu ,Mau mulus ...Mandi susu,Mau enak...Remas ... http://tmi.me/68eqw",twitter,1,0,0,0
"@KapSoc kerusuhan FPI dan isis itu kecil,bom hirosima jepang perang dunia 1 dan 2 siapa yg lakuin..kafir lagi kafir hihihi",twitter,0,1,1,1
"Alhamdulillah.. Mendapat kunjungan dari Al-Alim Al-Alamah Al-Arof Billah As-Sayyid Al-Habib Ahmad bin Muhammad Alawi Al-Maliki beserta para Alim Ulama Makkah Al-Mukarromah lainnya ke tempat tinggal saya di Makkah.
•pic.twitter.com/XBePvVgDXU",twitter,0,0,0,0
yang bikin bom adalah orang islam yang tersesat dan terdoktrin oleh kepalsuan RT @JRX_SID: Gapapa kafir yg penting tidak sepilis dan bik...,twitter,0,1,1,1
"Ayo.. Tegakkan Qishash
Darah dibayar Darah
Luka dibayar Luka
Nyawa dibayar Nyawa!
Takbir..!!!
•pic.twitter.com/kgLdKHfisX",twitter,0,0,0,0
"Iya lah say sempit,masih perawan nih memek :p pelan2 say aaauu saaakiiit say aaauu peelaan2 RT @EndaPutera: @vindyy_ sambil isep, kontolku m",twitter,1,0,0,0
"gk semua orang muslim bikin bom bli,hanya yg salah pendidikan yg membuat itu RT @JRX_SID Gapapa kafir yg penting tidak sepilis dan bikin bom",twitter,0,1,1,1
"Benarkah Indonesia dibidik dlm target jd negara khilafah, baik secara diplomasi atau bom bunuh diri? #AIMAN @AimanWitjaksono sesaat lagi…",twitter,0,0,0,0
Allauhwakbar...kafir bunuh..jihad yuk kabooommmm mati sahid eh sangit....o ternyata Islam yg ngajari jd teroris..pantas dunia mengenal Islam sbg teroris..tp Islam Radikal..Ind islam moderat rahmatullah damai toleran.kasih sertifikasi dakwah agar dakwah tdk radikal&anti Pancasila,twitter,0,1,1,1
"Cewe yang nolak cowo karena alesan ""aku lagi pengen sendir dulu"" itu belum tau kalo  tetek diremas-remas itu enak.",twitter,1,0,0,0
Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan,twitter,0,1,0,1
"Tegakkan khilafah..!!
Tegakkan syariat..!!
Cuma di negri kite aja kalee, yg di sono mah nyantai bro.. pic.twitter.com/IbljHFJ6gN",twitter,0,0,1,0
"Ahoak itu pada dasarnya bukanlah seorang Kristen, tapi adl satanic yg jualan Kristen. Ahok cenderung tdk percaya agama. Percaya deh",twitter,0,1,1,1
lagian dari meremas remas? sampe beda susu? hhaha *ngakak RT @sarahFrz: :P RT @izzyzer: colo njir haha RT @sarahFrz: Knp zy? :D RT @izzyzer:,twitter,1,0,0,0
"Gi mana ga di usir,muslim itu haram makan babi,lah dia malah menghalalkan babi,apa ga kafir tu namanya? Jarot tu udah limit woi,basi!",twitter,0,1,1,1
"Waw remas2 tetek paling pas ""@WOWFAKTA: Jk kmu mrasa mau pingsan, segera remas benda apa sj yg ad di dekat kmu, u/ mlenturkn otot",twitter,1,0,0,0
Ini orang Papua yg ngomong masa' kamu lebih tau dari orang Papua? lebih goblok kamu rupanya  pic.twitter.com/b2F1TGRWVZ,twitter,0,0,0,0
"Maaf...Bagi Saya Pribadi Ini Org Pelaku Teror Bom Di Medan Ini""BUKANLAH ORG BERAGAMA ISLAM""Tetapi Lebih Tepat KAFIR! https://twitter.com/dzatnursir/status/770424623884300288 …",twitter,0,0,0,0
"@eki_blonkot t @FabioMLNA @saddamcooters hha qnay lu ! W mau serang temen lu tu si monyet papua busung lapar hha liat nanti di fb ,w sikat!!",twitter,0,1,0,1
"bulu jembut..RT @Pnj_Abr7 Bulu but..but.. RT @asreek: Bulu apa wan? Ko? Ups! RT @devacrash: Hujan itu deras Ji, yg lebat itu bulu.. :-)",twitter,1,0,0,0
"Wong kafir yo ngono ku,rak due ati RT @detikcom: Sopir Bus Amerika Usir Ibu & Bayinya yang Menangis Terus http://de.tk/EfkRd",twitter,0,0,1,0
"Vulgar (ˇ_ˇ’!l) RT @enggaal: Apo iku? Jembut a ""@cuiicuiicuii: iyoo mas nggawe kompos iku Σ( ° ▿ °'!l|) RT @boobond: Lebih lebat""",twitter,1,0,0,0
"Negaranya mmg bukan cina, tapi mereka isinya cina. Yg di indonesia di usir2, di bilang pki lah. Ganyang cina lah. Gmn rasanya di usir cina?",twitter,0,1,1,1
"Beredar Video Mesum Marion Jola Indonesia Idol
link : https://goo.gl/Y5orso 
#MarionJola #IndonesianIdol2018 #sange #VideoSkandal #bokepmarionjola #indonesiaidol #bokeponline #bokepabg #bokepasia #bokepterkini #sange #bokep #ngewe #bisyar #bispak #bokepindo #memekbasah",twitter,1,0,0,0
"Halah cm OMDO. Lagian blm tentu jg cewek. Bs jadi Gay >_< ""@Afikacika: gue pecinta kontol gede! Siapa yg mau di sepong?""",twitter,1,0,0,0
"ayo meng jihad bom bunuh diri lw ksuporter malaysia,, RT @Awaswas:  Wah ini Malaysia bangsat banget . Anjrittt ...Ini SBY gak tegas sm skali",twitter,0,0,1,1
saling bunuh saling bom kafir vs kafir demi tuhan kami  tak peduli you semua dalm hakpbbicc dan kongreseropa  hanya katakan you semua pengec,twitter,0,1,1,1
"""RT @Chaeruddin_B: Sekumpulan Teman Penista Agama\nTdk ada empati buat korban banjir, hanya koar2 memuji junjunganya https:\/\/t.co\/XQFktDG74x""",twitter,0,0,0,0
"Lahnat ! Sm miyabi gw embray. ""@gustafode: Taidah lu vin ! RT @MelvinJohanes: anjir pengen ngewe ga ada kewes,sama kecoa juga jadi nih !""",twitter,1,0,0,0
"Ÿªg minat janda muda umur 20 thn lngsng aja invite 28c1e349, Ÿªg Íπí air susu Ϟўª​ msih kuar lo klw toket Ϟўª​ ∂ï remas..",twitter,1,0,0,0
"Terbit kembali buku karya Habib @RizieqSyihabFPI yg menjelaskan 4 Pilar Kebangsaan:
PANCASILA, UUD 1945, NKRI dan BHINNEKA TUNGGAL IKA
•pic.twitter.com/Ce3mz8uTGa",twitter,0,0,0,0
Bom Shahid ini adalah untuk kalian semua. Orang2 kafir kalian akan kami kejar walaupun kalian lari ke awan. (cont) http://tl.gd/69hb4u,twitter,0,1,1,1
"Klo bani cabul 212 mau ngusir kafir,, coba usir dulu tuh orang tuanya felix siauw  dan keluarganya Prabowo yg masih kafir. Berani kgk yah si bani cabul,,",twitter,0,0,1,0
sedeh rase meliatnye bah RT @MyAnshari Kondisinye kurang lebih kalbar kalteng am RT @Balo_Fifin: Ya wajar saja Papua ingin pisah sama NKRI,twitter,0,0,0,0
Tante/abg Yg mw maen sama gw invit 7413AF4F JAKTIM #tantegirang #Bispak #sange #memek #kontol #ngentot #toket #janda #ngewe #jablay #anal,twitter,1,0,0,0
"Ah kampret RT @feranalatief: Capekkk @elsyavalentina: Sukur, mna oleh""nya wkwk RT @feranalatief: Muka ku gosong gara*ke pulau di papua ashhh",twitter,0,0,0,0
"""Umat Islam yg peduli agama mrk, tentu tdk akan tergoda dg trik2 konyol seperti ini, InshaAllah umat Islam sdh sadar https://t.co/PFH1MPsKFO""",twitter,0,0,0,0
"Jasa Sepong Kontol
https://twitter.com/AngelineeChen/status/945461768947507200/video/1 …
#bokepsemi #bokepindo #bokepjav #nontonbokep #videobokep #ngentot #mesum #Kumpulanceritasex #abghot
Dapatkan Freechips Hanya di Poker899
https://goo.gl/425r7f 
Kumpulan Bokep Semihttps://goo.gl/WpFyLV ",twitter,1,0,0,0
"oh my god enak banget ini di jilatin,di remas-remas-di isap susu n memek gue sama si @YadiPutraLesman",twitter,1,0,0,0
"@vhiemitzhu Panjang 29cm, berurat, tegang, dan penuh dng peju!..Malam ini kontol aku buat kamu, dear..#sange #memek #ngentot #hardsex #bdsm",twitter,1,0,0,0
"Cerita 17 tahun remas susu keluar asi cerita dewasa: Cerita 17 tahun,3gp porno dan foto bugil terbaru hanya ada ... http://bit.ly/epWeKG",twitter,1,0,0,0
"@AyaSaja tinggal d bandung soreang , kan udh di kasih tau , aku nanya ka kmu ralamat rmh kmu dmn aku samperin kmu klau kmu pengen ngewe ,",twitter,1,0,0,0
"Ngentotin aq aja RT RT @afflictrecri siapa yg mau ngentot samaa guaa?
memek gua lagi pengen banget niiihhh,ketemu sama kontol yang besaar",twitter,1,0,0,0
"Begitu perdulinya masyarakat terhadap siapapun,  entah itu teroris yg selalu menuduh kafir musrik bidah terhadap masyarakat umum tp saat kejadian bom meledak di kamar teroris seorang anak teroris yg terluka... https://www.facebook.com/100000031858406/posts/1978949928782716/ …",twitter,0,1,1,1
"ayo mana teroris-teroris kok ga ada lagi?? mending lakukan bom bunuh diri di gedung 'wakil rakyat' dong, itu lebih RASIONAL dan pasti JIHAD!",twitter,0,0,1,1
"Lo ikut gak? RT @benzbara: waktu SMA dulu pas jam istirahat sering liat adek kelas, cewe2 pd ribut main remas-remasan tetek. :| #tanyakenapa",twitter,1,0,0,0
Memek Basah Dan Putih | Cerita Dewasa Seks: kami berdua saja di sana. semerbak wangi harum tubuh Liasni menusuk hi... http://bit.ly/bIt72W,twitter,1,0,0,0
"Demi Allah, saya tidak akan meninggalkan dakwah ini, hingga Allah memenangkan urusan (agama) ini atau saya binasa karenanya..!!
•pic.twitter.com/yutktNeQWb",twitter,0,0,0,0
"Kalo Khilafah ala HTI salah, ayo tegakkan Khilafah yg sebenarnya, Pemerintah berani gak? Khilafah yg benar itu akan menghancurkan segala yg bertentangan dengan Islam seperti Demokrasi, Kapitalisme, liberalisme, LGBT, dll.. https://twitter.com/MasAgungWisnu/status/947300623971631104 …",twitter,0,0,1,0
@VaniCentil : aq masukin 1 jari aq kocok yang cepat akhhhhhhhhh...owhhhh...aq cupang n remas susu kamu beib owwhhhh akhhh,twitter,1,0,0,0
"""@mami_siska: pic.twitter.com/UnzhAdDpFf""uuuuhh pengen aku remas tuh mami siska tetek y.
pengen deh kontol ku di jepit sampe CROOTT",twitter,1,0,0,0
Batua banaaa....isis tuh urang gilo ndk bautak.....khawarij sejati.....  nan yahudi jo kafir ndk pernah kanai bom....nan di bom nyo urang muslim.....apo sabana nyo isis laknak ko???,twitter,0,1,1,1
"gw tau dia goblok,cm lg mood aja maenin dia RT @GODR1L Makanya kudiemin. Goblok soale RT @Na kereta cepat papua buat barang? RT @zaenudi99",twitter,0,0,0,0
"Awas... Adu Domba...!!!

Ayo Umat Beragama
Rapatkan barisan, Lawan Kezaliman

Jaga Rumah Ibadah Kita
Jaga Tokoh Agama Kita

Jangan Mau Di Adu Domba !!!!!!
•pic.twitter.com/CvB3stq7bO",twitter,0,0,0,0
Negara Agama pertama adalah Holy Roman Empire RT   Kalau itu kamu buat jadi acuannya maka negara kristen juga tdk ada,twitter,0,0,0,0
"lu diem2 aja dah,makanya lu ke bali,betah bgt lu di papua :D tara bisa pisah kah sama isman wkwkwkwk RT ""@ferynld: Apaan sih bang maksudnya",twitter,0,0,0,0
Dalem » RT @dhaneswaraAR: Anjir kesel gw sama lu! Item udah gosong kaya org papua! Gw sumpahin tambah item siah! Ribut deh sama gw Щ(ºДº!щ),twitter,0,1,0,1
"sara GOBLOK RT @SumpahIdiot *Percakapan anak orang papua ke guru* murid: bu knp matahari cuma da 1 sih?| guru: 1 aja lo udh item, apalag",twitter,0,1,0,0
/tambahin tempo getaran vibratornya sampai maksimal/pinggul hera reflek keangkat saking enaknya/keluar masukin kontol agak cepat kedalam memek hera yang udah basah/ ahhhh fuckkhh ini enakhhh /muka teler keenakan/dildo makin tekan vibrator ke dinding memek/ nnhhhh hera gak kuat...,twitter,1,0,0,0
"Kholifah akan mengerahkan pasukan kekhilafahan utk berjihad usir si kera dan babi ""israel"", bkn duduk di PBB utk berdiskusi dg kafir zionis.",twitter,0,1,1,1
"Hanya kaum kafir yang nge BOM itu tolol!RT""@QueenMutiaa: Benci gue terhadap Islam dan ajarannya bertambah ketika ada BOM BALI, dan sejumlah",twitter,0,1,1,1
"Segala teror pengaruh sesat,berani bom bunuh diri sama jg kafir bkn jihad,non fisabilillah #prayjkt @RadioElshintapic.twitter.com/9FmNPbLy04",twitter,0,0,0,0
"Gue takut, kalo kayak gitu terus, anak2 organisasi ga biasa ngeliat suatu problem dr berbagai sisi.

Mereka taunya LGBT haram aja. Boikot. Usir. Bakar. Barbar.
Mereka taunya China komunis aja. Kafir. Usir. Barbar.

Kan ngeri.",twitter,0,0,1,0
Apa itu ganyang cina? RT @claragedalya: aih tunggu meko di ganyang sipit RT @safaangga: Adakah cina yg harum? :p RT @claragedalya: ih saya,twitter,0,1,1,1
"Untuk Mencita2kan Berlakunya Sistem #Khilafah Kenapa Harus Mendptkan Persetujuan Dr Fahrihamzah ,Bukankah اَللّهُ Telah Menjanjikan QS 24:55",twitter,0,0,1,1
"Yo gelem to,susu segar enak iku. RT @kokoebp: Pd g pengen meras dan remas po? :p RT @yantscoco: Tak kiro di ... http://m.tmi.me/h9ki7 ",twitter,1,0,0,0
"sekjen fpi sering tereak2 ngatain ""kafir, babi""
giliran dibawain babi beneran, koq lu ngacir?

#BubarkanFPI #BubarkanHTI Usir @Fahrihamzahpic.twitter.com/37S7g62bFr",twitter,0,0,0,0
OPEN BO VCOL LIVE MEMEK COLMEK SM SUSU REMAS DPT DUET 10 JUTA RUPIAH LGSUNG DTRFER KE REK BRI BNI BCA DLL SEHABIS VCOL ITIL COLMEK SELESAI YG MW DAFTAR SEGERA HUB WHATSHAP ARI 0822 9429 1247-DI TGGU SEGERA OPEN BO,twitter,1,0,0,0
Si nyong ribut terus ditwitter #papua mau pisah...emang dia org mana? yg di papua saja sibuk mikirin gimana bisa makan cukup ..bener2 deh,twitter,0,0,0,0
"Biography Of ""The Legend"" Habib Rizieq Shihab.
Minat 

Nama Lengkap:
Alamat Lengkap:
No. HP:
Jumlah Pesanan:

Kirim via WA +32-460-212-515pic.twitter.com/HaGeFnAru5",twitter,0,0,0,0
Ayo kita cari pahala banyak2 tiap ketemu laki ajak bunuh orang2 kafir haha@Thaanetha@dinimemed @ayyaratnasari @lesyahamaliya @ernaseptiani1,twitter,0,0,1,1
"""PERSATUAN UMAT ISLAM INDONESIA""
#Spirit212
#AyoBersatu

Video Compiled By:
CinemaToDakwah
#IndoensiaTanpaJIL
•pic.twitter.com/nyy9lL0diA",twitter,0,0,0,0
"so so-an kaget. pdhl sndri nya lbh lebatt RT @ericdavisco: astaga!! RT @gilanggaling: baru 3 hari gak cukur jembut, udah lebat aja nih.",twitter,1,0,0,0
Pencitraan di socmed itu boleh-boleh aja. Tapi harus bisa tanggung jawab sama citra yang udh dibikin. Jangan sampe jadi malu-maluin. Kasian.,twitter,0,0,0,0
"Ya karena kalian miskin, emangnya buat bom gak butuh duit? Kalo bom bisa dibeli macam petasan dipinggir jalan, pasti udah jutaan bom meledak dan bunuhin kafir, ahmadiyah dan syiah.",twitter,0,1,1,1
"ya ampun mofqey jangan mau! RT @mufqipinus: HAHAHA
kocak lo ! RT
@ memetetek: @mufqipinus kontol lo besar gak ? mau gue sepong sini lagian",twitter,1,0,0,0
"Ust Felix sdh terangkan dgn bagus kok Om. Cuma analogi jerami kena dianda. Emg Pancasila.sdh ada saat rebut kemerdekaan ?, spirit nya spirit usir kafir penjajah kok pejuang waktu itu",twitter,0,1,1,1
"AYO BUNUH KAFIR YAHUDI 
(sebuah obat lelah)
Di sebuah kamar, sepasang suami istri terlibat obrolan yg sangat... http://fb.me/1c7IYzjMK ",twitter,0,0,1,0
"Kau monyet papua ""@Ineke_Putri: Idak hoy,msh mikir aku ni.kau nah sapi bali hha ""@RatichaS: Ini si @Ineke_Putri jalan2 mau naik mobil pickup",twitter,0,1,0,1
"Bro, sy sih sklian bisnis aja.. Sy sedia monyet jepang, arab, thailand, papua, & sgla mcem dah.. Takut btuh bisa kontek gueh :)) @JakOnline",twitter,0,0,0,0
JG KAITKAN JOKOWI DENGAN AHOK KATA JOHAN BUDI. KATA KAMI. SEBAB JOKOWI ANJING. SEDANGKAN AHOK BABI. YA JELAS BERBEDA. WALAUPUN OTAKNYA SAMA,twitter,0,1,0,1
Bunuh diri aja yuk..! :D RT @ipunkmohammad: gak nduwe sg di gawe mbelleh. RT @Zammil99: mbelleh wong kafir.RT ipunkmohammad: enake ulaopo?,twitter,0,0,1,1
"yes.... gw menang keluar duluan skrg dia.... terakhir perintahnya wajah gw digosok memek nya...... skrg gw pegang kendali.... gw suruh sepong kontol aja....
sekalian jilatin pantat gw... hahaha",twitter,1,0,0,0
"Brp ukuran kontol paling gede yg pernah lo sepong? 
How long is dick ever you suck? pic.twitter.com/wlVM6ZuLud",twitter,1,0,0,0
wkwkwkwkwkw.... orng dya biasa ny naek motor.... skli ny naekm mobil. trus kesasar. eh malah ngomong bgtu.... gw bilang jg apa!!! . jgn lelaguan hahahhahaha__,twitter,0,0,0,0
"""Pak Ahok, jadi cagub di Bekasi aja ya pak... Bekasi mau dipimpin orang seperti bapak, biar ada perubahan lebih baik @basukibtp""",twitter,0,0,0,0
"@SefiraMeyda sy g punya mba, Br tau sy klo ad anggrek monyet,maklum br pemula suka anggrek, Sy br dpt anggrek mini papua yg ditanam ditanah",twitter,0,0,0,0
Kontol w ngaceng nih sepong han @hanna_afifah1: Maen lo Kejauhan jadi TengiL!! Pulang lo kemaleman jadi suka ngelawan orang tua! Amit2 deh,twitter,1,0,0,0
"Whahaha...intinya ra,wajar klo mrk mo pisah toh pemerintah aja g mo merhatiin tp hrs d ""perhatiin"" ama org papua @irraulia",twitter,0,0,0,0
CumanSimpatisan: Pembakaran masjid di Papua gak heboh beritanya di media..kalo gereja yang dibakar..pasti beritanya digoreng2 ampe gosong d…,twitter,0,1,0,0
"yg jelak itu muka ente,. lbh jelk lg hati entitu, tmbh parah lg omongn ente menndakan otak ente suppeeerrr bodoh..",twitter,0,0,0,1
"mati jihad gin :') RT @ghnafryalrhmni: Atuh bunuh diri we sekalian:( ""@ratnanaS: liburan aja atuh yuk disana =) RT @ghnafryalrhmni:",twitter,0,0,0,0
"~>""Akan jadi apa bangsa kita ini?, jadi MONYET di hutan Rimba alam PAPUA???.GO TO QATAR-DUBAI- PARIS- LONDON- L.A California - MANHATTAN""",twitter,0,1,1,1
"Dan harusnya jamaah at tin waktu itu tdk usah teriak kafir,lempar botol,dan usir jarot..
Cukup WO saja spt Yg di lakukan kepada anis.....",twitter,0,1,1,1
Gagal beribadah usir kafir 4o rmh donk hahaRT @shinta3008: suami ada...udh siap ditempat tidur...tapiii udh molor... Gaªª bs pijet punggu,twitter,0,0,1,0
"""Napa dibiarin tim si penista agama maen curang maren, emang sengaja dibiarin biar ntar digaplok umat islam rame2 se jakarta tuh penista""",twitter,0,1,0,1
"Waduh bro, kalau kutip ayat jaman now harus dengan asbabun nuzulnya dan macam-macam, gak bisa sembarangan kayak gitu sesuai yang kamu baca terus pahami langsung. Pantas hasil belajar agamanya jadi ingin dirikan khilafah ",twitter,0,0,1,0
"@GPAnsor_Satu jagoan
Mending kau ke Papua basmi opm
Itu yg sudah jelas makar.

Jagon kelas teri teriak2 bak topeng monyet.
FPI Sedang sibuk ngurusi saudaranya di lombok.

Kalau situ berani ke jkt
Sudah taukan markasnya dimna.",twitter,0,0,0,0
"BELANDA menjajah 350th
dg sstem demokerasi.
yg brasal dari ideologi sekuler kapitalisme cptaan orang2 kafir
agar mreka bisa mnekan perlwann para inlander (pribumi muslim)
yg brefek ksejahtraan bagi kaumnya n pengikut nya,
zaman NOW  blandanya d usir
sistemnya d pake,,
#yukmikirhttps://twitter.com/swamedium/status/940493596507164672 …",twitter,0,0,1,0
Bangsat!@daudariesdho dasar lepehan lendir!!fakk..dibajak RT @Aayieks: Ebuset! Knp cb hrs bule? RT @blakyswingeasy: Gw pengen ngewe sama,twitter,1,0,0,0
"Posisi oom msh brdiri, vivi jongkok smbl sepong kontol oom...ssshh... Sonia mndkt lgsg cium bibir...mmm.. mmm...sshh...Okhhss...ah ah ah!!!",twitter,1,0,0,0
"Harus dipahami dulu, apa pembicaraan waktu itu. Bisa saja semacam negosiasi, hti masih bisa accept Pancasila atau tidak. Dan kalau kenyataannya tidak, apalagi malah kekeuh khilafah, lu (hti) harus bubar.",twitter,0,0,0,0
Ika kyk topeng monyet yg ada dimonas RT @ikaseptiantii: daeng kaya kingkong papua RT @dekaeng: ika kayak simpanse zimbabwe RT @ikaseptiantii,twitter,0,0,0,0
"@Om_GayINDONESIA  
Mau nenen gak??sama sepong kontol.sanah buka dulu baju sama celana om.clna dalem merah ny jgn lpa d buka juga om.biar ahh",twitter,1,0,0,0
"Heran sama kader2 HTI. Dibilangin sistem khilafah itu rapuh gak punya landasan teologis, tetap aja teriak2 mw dirikan khilafah. dasar makhluk2 keras kepala.",twitter,0,0,1,0
"Cerita 17 tahun oh nikmatnya memek perawanku yang sempit banget: Cerita 17 tahun,3gp porno dan foto bugil terbar... http://bit.ly/fUsuvy",twitter,1,0,0,0
"Situ ngomong doang dirikan khilafah tapi gk milih alhasil suara orng islam dikit & yg non muslim naik ""@wiriri_: yuk belajar s @Diana_bilah:",twitter,0,0,1,0
"dy dijakarta dy bicara org papua pu isi hati, mbak ko jgn suruh2 dy pulang ee ko bicara enak mcm lepas kentut, goblok ko @veceerpe",twitter,0,0,0,0
"nonton yuk , skalian bawa bom bunuh diri.. kali aja itungannya jihad :D RT @nabun: hah. @paramore 19 oktober di malaysia ? wah. wah. wah.",twitter,0,0,1,1
Saya suka video @YouTube http://youtu.be/9WuHaDA5mu0?a  HEBOH CW ini Goyang hot remas SUSU live bigo lolos baned |bikin Pascol padda NGILER!,twitter,1,0,0,0
Lah emang papua udah pisah dr indonesia? -___- ada2 aja lo dil. Ahahaha RT @andilatr: Emang ada indonesia lawan papua kak?hehe:p,twitter,0,0,0,0
